,RBM6,KMT2E,SEC62,ZNF207,CLK1,WWTR1,ERP44,ARID4A,UBA6,TRIO,ZFYVE16,DCUN1D1,HSPA5,ARID1B,THRAP3,PHPT1,GDI2,PPP1R12A,WNK1,VMP1,RPL18,YBX1,FECH,SP100,PKM,RRP15,PDK3,NUCKS1,PABPC1,CDC42,ATP2B1,RPL31,EIF4G3,SLC25A3,ACTB,PCM1,ITCH,XRCC5,MKNK1,SAR1A,HSP90AA1,BZW1,ME2,RPS5,APLP2,CD59,ATRX,TMED2,FTL,GNAS,DYNLL1,RPL6,RPLP0,ZNF302,PAPOLA,PABPC4,GLG1,TNRC6A,MYL6,DPYSL2,NUP50,HSP90AB1,MARCHF2,DDX17,RPL3,TNRC6B,KIAA0930,ST13,RBX1,DAAM1,ERH,EIF5,PRELID3B,PSMA7,CSNK2A1,MYL12A,ANKRD12,STAG2,RBM3,INTS6,NUTF2,CTCF,GSPT1,ELOB,ASAH1,BNIP3L,HNRNPL,OAZ1,RPS19,RPL18A,ZC3HAV1,DNAJB6,TAX1BP1,ZKSCAN1,ZFAND5,MTPAP,RPL28,TSPAN14,PFN1,PSMD11,LUC7L3,YWHAE,WSB1,TMEM33,UBE2D3,RPL34,HSPA8,PPP6R3,EIF4G2,C11orf58,CORO1C,ATP5F1B,VPS29,CNOT2,TPI1,COX6A1,FGFR1OP2,SERINC1,SRSF3,PHACTR1,ZNF451,RPS12,C6orf62,SNX3,HBS1L,COX7A2,BRD8,ARRDC3,SUB1,SKP1,CSNK1A1,CPEB4,ARMC8,RPL24,FRMD4B,ATP6V1A,NKTR,FOXP1,RPS15,RTN4,SF3B1,PLEKHB2,TMEM59,CAPZA1,SFPQ,SRSF11,ATP6V0B,DR1,PTBP2,STMN1,RPS25,SPCS2,MYL12B,FOXO3,RPN2,SPP1,CCNI,UBE2B,SENP5,SET,IRF2BPL,SLIRP,RBM25,DNMT3A,CRIPT,KANSL1,RNF2,CAT,RPL21,RPL5,SEPTIN7,CBX3,HNRNPA2B1,SMU1,MORF4L2,ATP5F1E,SRSF6,USP22,USP9X,SOX4,LRRFIP1,NDUFA1,EIF2S2,COX6B1,DNAJC8,TRMT5,HNRNPH2,RAP1B,HP1BP3,UQCR11,MACF1,DGCR8,YWHAH,SPECC1,HERC2,DAD1,PRRG3,LSM7,JUND,EIF2S3,ZC3H4,RBM39,RPL27,MAP1B,PNISR,H3-3B,EIF5A,POMP,HMGB1P5,MPRIP,TPT1,RTN3,LAMTOR5,TMEM258,AKIRIN2,HNRNPA1,USP15,MDM2,GLUL,COX5B,ANKRD36,RPL13AP25,ITM2B,SKIL,ZNG1B,UGGT1,C9orf78,RPL35,RPS6,RPLP1,ADAM10,RPL7P9,ANXA7,SSB,PPIG,USP8,PPP3CA,ETNK1,TMBIM6,SBNO1,SERF2,SRP14,ZFHX3,RPS2,NCOR1,TOB1,NPEPPS,ANAPC11,BRD4,PSMB6,RPS11,RPL13A,RPS8,ATP1B1,SNX27,ANP32E,POGZ,TPM3,UBAP2L,RIT1,SRP9,ARF1,GUK1,CALM2,RPS27A,RETREG2,RPL32,ARL6IP5,RPS3A,MARCHF6,RPL37,BTF3,ATG12,RNF145,RPL7L1,MMS22L,WTAP,RPL32P18,GIGYF1,SH3KBP1,OGT,RBMX,SLC25A37,RPL7,ZNG1E,RPL7A,SESN3,RPS3,MTA2,FAU,PPP4C,SAP18,PIP4K2A,UBC,EIF4E,UPF2,TIAL1,ATP5F1A,PAN3,HNRNPU,ATP5PF,FLCN,ELMO1,GNAQ,ATP5MJ,UQCRB,EEF1A1,SMG1,ST3GAL2,TMED4,CDC42SE2,EPB41,SON,ADIPOR1,PSMD4,PSMB4,AMFR,GPBP1L1,CTBP1,CCDC117,CALM3,NDUFV3,U2AF1,PCNT,RPL8,LSM12,CLPB,RPL29,FUBP1,BROX,H3-3A,COL6A3,RPL9,U2SURP,PBRM1,H2AZ1,SFXN1,TRA2A,RPS14,CTSB,COX6C,YWHAZ,PSIP1,HNRNPK,GAPVD1,VCP,RPL36AL,ARF6,NDUFB8,CUL5,RPL27A,B2M,AP1G1,GREM1,CCNDBP1,ATP5MG,RPL13,TUBA1A,EEF2,RPSA,CTNNB1,COPS6,PAFAH1B2,SETD5,DNAJC7,PCMTD1,SEPTIN2,C2orf68,LETM1,ATP5ME,HNRNPH1,HINT1,CNBP,TOR1AIP2,UBB,ARL6IP1,STAT2,HSPA4,RPS9,NDUFA3,MFN1,CHD7,RSL1D1,PTEN,RPS7,SRGAP2C,CFL1,ZNG1A,RPL38,DCAKD,COMMD1,EIF1,GTF2IRD2B,ANKRD36C,RPL15,RSRC1,DRAP1,UBE2O,CRLF3,SOX11,CHD9,TBL1XR1,RPLP2,THAP5,SOX12,RPS27,EIF3K,CALR,R3HDM2,SSTR2,RAP2B,COPG1,IDH2,ATP6AP2,SKA2,RPL35A,EWSR1,DAZAP2,RPSAP19,NDUFB1,ALYREF,TMEM50A,KMT5A,PTP4A2,ACTG1,UQCR10,RPL7P26,NDUFA6,PRPF39,ENSG00000185641,BRWD1,MORF4L1,NDUFA13,RPS23,NF2,NAP1L1,CHP1,PTMA,TMSB4XP8,H3-5,SUMO2,RPL14,NDUFA4,TSPYL1,RPS2P46,MPHOSPH8,EEF1A1P5,LCOR,SRGAP2B,TSC22D2,NACA,TCF4,STRN3,ZNG1C,METTL9,H4C3,PCBP2,PSMD12,PTMAP2,RPL37A,SPG7,RPL12,RPS4X,PTMAP9,RPL23A,UBL5,TLK1,MDM4,CALM1,MT-ND6,MT-CO2,MT-CYB,MTCO3P12,MT-ND2,MT-ND5,MT-CO1,HMGN2,MT-ND3,MT-ND4,MT-ND1,CAPZA2,MT-ATP6,MT-CO3,PCMTD2,RUFY2,GDF5-AS1,BRD2,HSPA1B,RACK1,ATXN2,TRIM13,TMSB4X,RPS3AP47,RNPS1,HERC2P9,RAB12,MT-RNR2,MT-TQ,MT-TA,MT-TN,MT-TC,MT-TY,MT-TS1,MT-RNR1,RPL15P3,ENSG00000213216,ENSG00000213315,RPL18AP3,FTH1P3,PPP1CB,RPS29,ENSG00000213750,RPS3AP20,RPL21P75,RPL13AP7,PTMAP5,RPS3AP26,TUBAP2,RPL7P1,RPL21P1,RPS3AP21,RPL13P12,DDX3X,RPL21P69,RPS2P55,ENSG00000217239,ENSG00000218175,ENSG00000218426,CEBPZOS,RPL21P19,ENSG00000219470,FTH1P8,RPL32P16,ENSG00000220130,RPL21P28,RPL21P119,RPL21P16,PPP3R1,UBA52,FTH1P10,EXOSC6,TMSB4XP4,ENSG00000224114,RPS27AP16,nan,RPL21P3,ENSG00000225475,TMA7B,RPL35P5,MTND2P28,FGD5-AS1,MTND1P23,ENSG00000226396,FTH1P20,FTLP3,RPL41P1,RPS27P3,RPL7P6,RPL36AP7,MT-ATP8,RPS27P6,ENSG00000228981,RPL41,RPLP0P9,MTCO2P12,RPL21P37,RPL21P93,PET100,ENSG00000230199,RPL6P19,FTX,ENSG00000230979,HSBP1,RPL7P32,RPL36AP8,RPS18,RPS27AP5,RPL21P29,TMA7,RPL3P4,RPL34P27,RPS11P5,RPL21P134,GTF2IP4,EEF1A1P6,RPS15P4,ENSG00000234004,RPS27P19,RPS27P4,RPL13AP20,RPS3AP6,FTH1P2,RPL7P8,RAMACL,RPS2P7,RPL6P27,ENSG00000235912,RPL34P34,RPS27P8,RPL13AP5,RPSAP15,ENSG00000237550,RPS27P17,RPS27P9,MTCO1P12,RPL35P1,RPL21P97,RPL21P39,ENSG00000240036,RPSAP12,RPS2P5,RPL36AP45,RPS19P3,RPL34P18,RPL21P51,RPL36AP21,RPL21P125,ENSG00000241411,ATP5MF,ARPC4,RPL21P46,ATP5PO,RPS3AP49,RPS18P5,RPL21P11,RPL21P98,RPL21P80,RPL6P10,RPL21P116,NPIPB5,ENSG00000243829,RPL21P53,RPL7P23,RPL36AP37,RPS27P13,RPL21P120,N4BP2L2,GABPB1-AS1,NEAT1,MTND4P12,MTATP6P1,MTND6P4,EEF1A1P13,MALAT1,EIF5AL1,ENSG00000253683,RPL41P2,RPL41P5,LSM14A,NORAD,ENSG00000261177,MTCO1P40,GTF2I,ENSG00000264281,SEC22B,SRGAP2,NCOA4,MTCO2P2,EIF5AP2,ENSG00000275895,HERC2P2,GTF2IP1,SEC22B4P,MARCKS,DDX52,ENSG00000279175,ENSG00000279483,ENSG00000279865,ENSG00000280614,ENSG00000280800,ENSG00000281181,ENSG00000281383,MIR1244-3,MIR1244-4,MIR1244-2,sample_name,Gestational age (weeks + days),Gestational week,Gestational age (days)
0,0.5369798817023824,-1.0213813054913592,2.0535316329939675,-0.19345098374471523,0.07139295908974827,-1.1340098500951585,-0.2579296093409199,1.684643998161132,-0.3083740719014648,-1.145398474775095,0.46248676224577845,-0.6108917121982531,0.6824218135817682,-1.6072818423624595,-1.790988538344493,-0.8749174382400124,-0.8049879864033807,-1.1899012528232766,0.23249526955238897,-0.5330587662630596,1.3141476479694165,-0.3793102265224842,-0.013030094260965434,-0.19690696042372713,-0.7572090018105304,1.1948213154419978,-0.9385315411021099,-1.4185825931877547,-0.19596810439640516,-0.4971934290479454,-1.1907336514998101,0.7813319620970983,-0.38977215765339424,-1.0077776323015573,0.5289720569598039,-1.1755516986407846,-0.5350810714116385,-0.4001550855150949,0.7129015544874527,-1.5498425035352386,-0.9896621159716292,-0.7094699111146876,-0.7794941714593971,-0.9891720865828488,0.04661045953143375,-0.880112877035844,0.8770154449931248,-0.9651007583271735,0.6870354114812435,-0.7469402008307833,0.287990896322282,-0.892577943900051,2.3602859254148534,-0.48280581956154656,-0.577715813730851,-0.14863864894775358,0.7303145389820885,2.861441660140028,-0.8073198236366467,-1.1804847713330795,-1.6535809265634864,-0.10570982887287991,0.0987511462744472,-0.04817529565524367,0.14688827297379065,0.03615602122302352,-0.9488808197983235,-0.06445274081507062,1.1820000963957606,0.630700910646535,0.9358814763163703,1.0403589880342994,-0.6253785250422902,0.2853594077666503,-0.8197483447622391,-0.7939094527522526,-0.6404047452561968,-0.21062768024803033,-0.4816707568929823,-0.5174107142124073,-1.2212204467677374,-0.6416033653869908,0.9681058872032589,0.5592178632103681,0.4446858744273262,0.9538338305108717,0.08024335944375617,0.6338179879574206,1.097534935525431,1.0331776979327159,-0.1879672761142868,0.5056037700029955,1.1813693174846502,-0.0965247553064166,0.21800731266856357,0.26977191220462066,-0.7120410174327787,-0.5166816874060198,0.472459748687084,-0.5158729686300942,0.33660856102560327,-0.051996738931483925,0.30373847376411306,-0.717864188528367,0.4150921805209526,1.4010967229477296,1.7881010825943073,-0.764401424457818,-0.036068921476680726,0.4942425468549387,-1.4719122706626637,-1.037136825249222,-0.25521512560536447,-0.04698773521422698,0.5813784509152903,0.2722718542940233,-1.2521527891297806,0.8175511850328183,-0.7917245117382515,-1.1745285214680037,-1.097368175346537,1.5683915806920952,0.37173335797141055,1.6829490758569525,-0.9155030330907449,-0.7547178931588245,2.405967274250971,-0.5276064687044048,2.1088376643761997,2.297018018052266,0.12154682501758658,-0.017684986592794206,0.31838573101033396,-0.4378930158187222,0.7135874807732152,0.6736735274940941,-1.1354397824304063,-0.9831508517139084,-0.1380621728087979,-0.20445368277888726,1.3512519468619486,-0.38361288323381126,0.02860384790103725,-1.050233269941976,-0.9314445348976877,-0.2976046257376965,1.063758715388522,-0.29290431258959726,-0.9376974654446558,1.0255021018545172,-0.8311951774633223,-0.7003832767926728,0.28251827019158987,0.21045887953018164,1.7331758932130052,0.5758734533067612,-0.5471060869632779,0.0987200905838412,-0.8912773057546898,-0.265825570750901,-0.2960189708394033,4.011369428250966,-0.1422243069620718,0.13311128662035931,-0.9454816436470732,-0.17775261523885647,-0.951178697214847,0.2138557176002412,1.440575479774632,1.0555125128922072,1.4980076628394796,-0.05104009296909254,0.758242759924664,-1.4303038134749781,-1.0853606158005333,-0.12261126597475168,-0.11025661670966228,-0.7498083943106327,0.4499153527748516,-0.38383594844723434,0.24126815833493798,-1.1420247142042013,-0.38289619790006846,0.7901542581067508,-0.04725944798566883,0.25475943932730555,0.36639499622317295,0.8997823624304132,0.9655660968330665,1.7000404113578018,-0.6996309322622121,0.25223989659833274,-0.22620813826767627,-0.7518579925919563,0.7852136608743765,-1.0267234961462472,-0.09963249818626917,2.3486294012681608,-0.7664002269369233,0.7257064816472235,-0.9284338151434358,-0.4372577366228368,-0.32975434172676305,-0.023875268500163204,-0.44233199299074394,0.9203759660384092,-0.568169706912762,1.3114236410118854,0.915424057906259,-1.2925738088077985,1.458032508060125,-0.9005419355113569,0.11825755898231358,1.5083893738628356,-0.12911747174157331,-0.9747648692380821,0.045254308736919935,-1.131500586271903,-0.38677063470615486,-0.4134930104496453,0.10339932669948743,0.46085190460506165,0.9314743846262533,-1.2707540287107295,0.027105521898174927,1.4060093388146138,0.7348520202512555,1.0281401529622727,1.0709788415031694,0.7746552664383676,-0.16236482520949733,0.3090304250141741,-0.5313046942818292,-0.02840641242450063,0.5187539413162211,-0.6127830643136094,0.27505735901881656,-1.6123045953808381,-0.0019759568821500224,-1.129815927527088,0.03585035866474896,-0.7091922172714705,-0.45021293696184256,0.8382601154818023,0.6117380180286442,0.2966446291502507,0.2561955668068154,0.9567052995871911,-1.3638252664390993,0.8281432239670184,0.1891643807188809,0.6670777528054148,-1.1991430787921529,-0.6768663993982797,-0.19735987122922785,-1.6102226425788646,-0.555246970485406,-0.44914124772764125,-0.9017867780032695,-0.6647413655563228,1.137515005111883,0.538834911503501,-0.994204488921473,-0.20639723368411406,0.5454993661127878,-0.025031823560393934,0.4956035314191967,2.2362470838042374,-0.2501287103002095,-1.474003673139295,-0.7972406976409168,-0.4202828546270685,0.09959524061626532,1.1989069907701435,1.7538431819390075,-0.7873436882574903,-0.5196721631217722,1.527373544466791,-1.200684397447129,1.0389006759317143,-0.0035504388544963907,1.3441451410290886,-0.7416106479094055,1.4629041439442514,0.2362154742329708,0.4294878839333334,1.0559150951471183,-0.7318933689888307,-1.1224491729482977,0.365099137248234,-0.5488958612259651,3.4249494257260964,-1.1310353385712355,-0.4812135042986935,0.5808180580728258,1.009170636055369,-0.12066531127845492,0.7963191343255248,-0.5425796925393893,0.34422112412282674,0.2481399007874497,-1.358362732967931,-0.7011317031393566,-0.09136678291297858,0.26032631366210823,1.8491510833525027,0.7911522074092456,0.05327954029225238,1.0330104314827435,-1.8426158501096472,1.7366131807590843,2.535338239597261,0.46963953179867696,0.0971736041121951,0.6839838902197904,-0.7151549744088997,-0.5732983128614424,-0.22897037389625297,-0.8159529965681411,-0.7745928060687517,0.2632588926548482,-1.9996563873973205,0.8040151294196817,-0.8435093851236689,1.0205647485602207,-0.04580969397519059,0.8423451313038421,0.8225656073414853,-1.7837608517908308,-0.02074466744802608,-0.593095995315581,-0.8989332099186133,-1.4065764742574074,-1.1035822320116428,-1.0517566876194486,-0.41398063615649466,-0.1883887399603168,0.26929250436522395,0.9704466284617814,0.6457761322543069,0.7568511278665984,-1.4431401861395454,-1.4117750206456603,0.5776507775482204,-0.4278686197168199,-0.9374494615906048,-0.14483834523805209,-0.7958013745283626,-0.0028424035423242843,0.20406529330255985,-0.671567078488193,0.8249738346380582,-1.5212206629723313,-0.7178731799564794,-1.3317017627386325,3.1109319098966397,-0.006385383993081559,0.23992649645807024,1.4145101793936075,-0.7505472227108635,-0.06790186431878195,0.9904239161797441,-0.660094147749459,0.7341417024811202,1.1510206745714047,-0.6949260400654759,-0.25045062462668993,-0.916595759410259,-0.3292833985950992,0.5935403720698711,0.3777947572285478,2.113023229523664,0.9784990240678652,-0.8327749101424304,1.0030452072567868,0.16577375636967712,-1.1317268939075935,0.32456828351424666,0.135259589791828,0.7523753603982496,-0.5464770924831094,-0.5357288522708429,1.1847353877692128,-2.410016748529675,1.6216359442965163,-0.9464650811674681,-0.2576271147504376,0.3714112876289296,-0.3718681038348211,-1.07662158320988,-0.41234226924115797,-0.3146578013912121,-0.9818750796909601,0.6539194326817471,0.7510350433982093,-0.11475847998885327,1.0450425819043936,-0.6356454375228644,0.21756407804450822,-0.7646942295173179,1.5952203837713055,-1.378676668553838,1.1240021098977464,-0.7144070151865316,0.19446929913822206,1.3781431337225232,1.2221521336061734,-0.18555083572192974,-1.13993095971245,0.33372467517472126,-1.7464147025691177,-1.4004559560896743,0.12413286086407385,-0.09197662187987615,-1.124446854030492,2.756974466667974,0.40589141268097273,0.7868273643383825,-1.335505731901481,1.6057057481286554,-1.1915414253724328,-0.9980012559813601,-1.875457572532156,-0.7493295033459803,-0.40546561234305944,1.4540274022727995,1.1590890062785784,1.2886997598841397,-0.7602048620690033,-0.8730295218150735,-0.297340949139426,-1.4474638761256502,1.99032750391696,0.7373503288180291,-1.1632238333983995,-1.1334466868276882,-0.39653137307099284,0.7518648677799653,-0.03333583211904873,0.0004320123918824365,1.4141036345732956,-0.9532781625049106,1.90774967257409,-0.6565836472287987,0.24804795114913725,-0.018347240447544856,0.983821834269393,-0.3207896478916604,-0.7902700247911799,-0.733304186545353,-0.7000867011385975,-0.4982952696167025,0.49397875040719486,0.9024101643582149,0.2724075974177873,-0.16222751491084977,0.855656209239682,0.8259287481461104,0.7277846382884849,-0.3490848520092419,1.4889083263207843,-0.4253808639227354,0.5961032919297049,2.147559255209212,0.5141544063284877,-0.5234804939512906,-0.4431845898556769,0.5766692539137976,-0.3582854573693057,0.41530360887315415,0.6964302676821742,1.0829582097151444,0.8178641098404474,0.04026540454273316,0.8565042951550924,0.9279739055731364,-0.15205498012854124,0.1930795795075188,0.6757389174814162,1.6085468506289184,-0.5244643026369127,1.0494317878987278,0.9788017849733627,-0.4400732098387654,-0.9781830710937228,1.2039604227956966,0.8948769332221966,-1.1511383509932767,-0.14087706753474818,0.03135590294091288,-1.5647280534664147,0.630918161370327,0.07196593374414093,-1.3274278550014038,0.9240673808121034,-1.5716134373630501,0.7456404520557031,1.5661086496665566,1.9014482385917553,1.5332149598739067,1.9825306859979583,2.793486486564853,1.3955468811208462,1.7828460433875493,0.21694564707891634,-1.309030410538577,-0.5219691990131243,1.6966773167785534,0.27948038295010796,-2.3450865408212658,-0.6504790357695229,0.7125057076293089,0.5903913165756363,1.347912954012633,0.26330854424210753,-0.001252266365003013,0.3997386397791228,-0.7580950405941994,1.2753962768872744,1.388891076067185,-0.17166012344788747,-0.6349480629548749,0.012332880346795005,-0.30079045812319183,0.08692234387874051,3.1200889148292235,0.3596465663232243,-1.0150160338748586,-0.3542637526036463,2.1153387478275607,1.1544746753352733,0.3392907676189491,0.751722707956637,0.1036892253039619,2.005499976182564,0.5954937292592436,1.489774472349075,-0.4048864086321455,-0.542606625176153,0.46311284172636513,-0.7791956895663507,0.7670229389883357,0.4664116162679576,1.3059387695798292,1.1642236883293222,0.6531168762025309,0.6417206137988012,-1.3554623539047694,-0.4003097845672185,-0.18770143690179972,-0.40458958319437943,1.8806785982985745,1.7036668103195518,-0.09037015298812964,0.5397570571380798,-0.8513946326277876,2.031843569714745,1.4632026185950344,0.15054729079187754,0.0371497948639632,0.6152571370900107,0.34212707547559773,-0.6528488575466265,3.0671211454010012,0.9807155742067061,1.224797523355892,1.0897469616201694,-0.07296958690553323,-1.2161860759420613,-0.04984665594419819,-0.09200916901173292,1.3190378536441032,0.29616372480180064,0.6463083578099951,0.1405022811845241,0.07454034778631297,1.7411659467674445,1.2979448473997144,1.1096811636382309,0.041550583257870664,2.437635266216601,-0.9124793943345801,-0.42763606533670745,1.2622522321530807,1.0342157996721042,0.4236493763539007,-0.8310850056317629,1.3440593957103193,1.6664356236979088,1.1871287612992352,-0.19625269972683074,0.027468895317841503,0.911299987031441,-1.215420654660079,-0.04005527997635008,-0.8725103573048086,-0.5860192558450876,3.339599540220926,1.8714445882870876,0.6509150835907722,-1.288403134997791,-1.3506680774980804,1.3629271369508338,0.16086657566354645,0.7196987356026763,-0.806844187384747,1.248113090046782,0.8312104606398681,-0.9103359937957742,-1.2640506315943547,0.5728257957606595,-0.7706360636064497,0.9431377707413866,2.4969862556744635,0.3590542996846494,-1.3270295793752453,0.836060990330641,0.5382869580110827,-0.7094910541828258,-0.39879165669894234,0.38776916066926487,0.7018339600337181,0.42615574322582805,0.3186263519118784,0.648648086277669,0.15407321320950815,0.21629995784041592,-0.21202949471420665,-0.9428447739064714,-0.48787327069369263,0.9684425779602621,1.6187008324132586,-0.04432715981789588,-0.22036241810147741,0.3552643454635483,1.619213591728776,0.26276827626291216,-0.06675961735201963,0.486267347709364,0.2660336974467299,1.0006699683441578,-0.4718235615206784,0.062898266123265,0.7003017974062655,-0.8608045761050375,-0.009916921786034783,-1.2927002619959218,-1.046849902959067,-0.5808525226352717,0.3597790822788518,-0.21625259925272156,1.1073107154265978,0.3182588967185483,-0.9831809615952967,-0.5786154144169994,-0.9778415649987346,1.0517572631373469,0.9366553289461186,-1.411146398087681,0.6501469087503086,0.9404551119099025,1.340476036355616,-0.08517773925102005,0.4209617767457515,0.5293247767561632,-0.9060413078236159,-1.1551412877952476,0.6635338031526791,1.8962079742612818,1.904319372202384,1.926293104583802,1.8836225236777164,-0.4133088808707338,-0.36480894337906505,-0.4435556619836903,GSM4214857,12+6,12,90
