X0610007P14Rik,sample_id,cluster_label,age
5.9464364,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.348178,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.2005677,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.4294105,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.547356,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.8191423,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.185655,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,2,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
5.8625827,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.671959,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.623245,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.836019,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.4007936,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.593202,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.5377297,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
5.476151,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,0,P5
5.4923944,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,2,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.1565757,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,2,P5
5.2752485,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.656495,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
5.8128033,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.442378,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.5677013,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
5.735417,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.680073,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.7351093,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
4.871631,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.7302003,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.531948,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.2216086,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
4.7322364,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
5.813802,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
5.1262946,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.7415886,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
5.5316978,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,1,P5
5.6199527,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.302,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.231172,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
4.7796593,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
5.3408227,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.787521,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.692959,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
5.2133865,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.1416545,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.770881,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.603924,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.852841,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.432353,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.82132,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.4104457,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,0,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.521973,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.3176165,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
5.385423,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.9703045,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.3593907,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.283797,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,2,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.92053,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,9,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.4890285,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.548375,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.505788,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.1875916,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.069581,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
5.4721313,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.362344,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.934714,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.9749913,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.4206347,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,2,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.3829446,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,2,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.1097727,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.596503,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.813136,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.2327037,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.550671,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.4657803,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.9186783,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.9290905,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.285164,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.4179497,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,2,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.458771,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.254574,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.9584217,GSM3442052_P5_female_percoll_3.dge.txt.gz,2,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.3644586,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.394546,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.4328065,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,2,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.3680634,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.316788,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
4.864459,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.476388,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.8949194,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.736032,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.5126705,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.1880903,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
7.415855,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,0,P5
5.9050846,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
6.1691837,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.835209,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
5.7219715,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.7771997,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.513203,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.161285,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.386938,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.570275,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
7.364095,GSM3442052_P5_female_percoll_3.dge.txt.gz,1,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
6.523622,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.8121386,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.6009636,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
5.4072833,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,13,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,4,P5
0.0,GSM3442052_P5_female_percoll_3.dge.txt.gz,2,P5
